Jaar;LEEFTIJD;GESLACHT;vervoerwijze;vervoerwijzefilter;wegvak/kruispunt;wegbeheerder;wegnummer;HECTOMETER;STRAAT1;STRAAT2;STRAAT3;GEMEENTE;GEMEENTE 2013;PROVINCIE;type locatie;X_COORD;Y_COORD;latitude;longitude
2006;84;V;Personenauto;1;208249052;;;3,4;Rijksweg A16;RYKSWG;ZWIJNDRECHT 22;Dordrecht;Dordrecht;Zuid-Holland;W;104168;424457;5180642766;465016015
2006;37;M;Personenauto;1;208343014;;;1,9;Rijksweg A4;KP BURGERVEEN;RYKSWG;Haarlemmermeer;Haarlemmermeer;Noord-Holland;W;104834;472293;5223641475;4652802519
2006;75;M;Fiets;2;208375188;;;;ANTONIEBRUG;Antoniestraat;Burgwal;Haarlem;Haarlem;Noord-Holland;K;104159;487973;5237727003;4640557287
2006;43;V;Fiets;2;209247158;;;;Brouwersdijk;Willem Marisstraat;Jacob Marisstraat;Dordrecht;Dordrecht;Zuid-Holland;W;104991;423710;5179978813;466220034
2006;76;M;Voetganger;3;209260022;;;2,4;RYKSWG;RYKSWG;RYKSWG;Alblasserdam;Alblasserdam;Zuid-Holland;W;104714;430090;5185710518;4657256473
2006;47;M;Motor;4;210180021;;;;Aardgangstraat;Aardgangstraat;Raambergweg;Zundert;Zundert;Noord-Brabant;K;105266;390251;5149908487;4670958407
2006;74;M;Personenauto;1;210246018;;;;Tak van Poortvlietstraat;Van Bosseplantsoen;Colijnstraat;Dordrecht;Dordrecht;Zuid-Holland;W;105219;423268;517958359;4665569075
2006;41;M;Landbouwvoertuig;5;210259032;;;;De Helling;GROTE BEER;De Helling;Alblasserdam;Alblasserdam;Zuid-Holland;W;105455;429955;5185595821;4668031315
2006;49;V;Personenauto;1;210297025;;;2,1;N RINGDIJK;N RINGDIJK;Kanaaldijk;Waddinxveen;Waddinxveen;Zuid-Holland;W;105503;448612;5202364503;4666040419
2006;15;V;Fiets;2;210360066;;;;BUSBAAN HOOFDDORP;BUSBAAN HOOFDDORP;Klaterbos;Haarlemmermeer;Haarlemmermeer;Noord-Holland;K;105114;480446;5230971235;4655697038
2006;91;M;Bromfiets;5;210372088;;;;Amerikaweg;Azieweg;Azieweg;Haarlem;Haarlem;Noord-Holland;K;105073;486108;5236059322;4654256217
2006;31;M;Voetganger;3;211178014;;;;Bredaseweg;Palmbosstraat;Bredaseweg;Zundert;Zundert;Noord-Brabant;W;105811;389159;5148931776;4678959446
2006;89;V;Fiets;2;211247026;;;;Nassauweg;Nassauweg;Prinses Julianaweg;Dordrecht;Dordrecht;Zuid-Holland;K;105591;423874;5180131556;4670874731
2006;48;V;Fiets;2;211249095;;;;Burg de Raadtsingel;Dubbeldamseweg Noord;Dubbeldamseweg Noord;Dordrecht;Dordrecht;Zuid-Holland;K;105755;424533;5180725303;467315842
2006;18;M;Personenauto;1;211343035;;;47,6;Provinciale Weg;Leimuiderweg;Burg Bakhuizenlaan;Jacobswoude;Jacobswoude;Zuid-Holland;W;106348;471183;5222657463;4675124487
2006;30;M;Personenauto;1;211343044;;;;Leimuiderweg;Leimuiderweg;Weteringweg;Haarlemmermeer;Haarlemmermeer;Noord-Holland;K;105939;471708;5223125669;4669062653
2006;33;M;Personenauto;1;212428010;;;;Heilooer Zeeweg;Heilooer Zeeweg;Rinnegommerlaan;Bergen NH;Bergen NH;Noord-Holland;K;106047;514153;5261271472;4664443704
2006;20;M;Personenauto;1;213172003;;;;Meirseweg;Frans Baantje;Doodlopende weg;Zundert;Zundert;Noord-Brabant;W;106895;386051;5146147631;4694991118
2006;4;M;Fiets;2;213267063;;;;Hellemanstraat;Van der Kooistraat;Kleyburgplein;Nieuw-Lekkerland;Nieuw-Lekkerland;Zuid-Holland;W;106841;433654;5188932544;468763171
2006;26;V;Personenauto;1;213316014;;;1,3;RYKSWG;RYKSWG;RYKSWG;Alphen aan den Rijn;Alphen aan den Rijn;Zuid-Holland;W;106550;458293;521107455;467991987
2006;71;M;Fiets;2;213405057;;;;Cornelis Groenlandstraat;Maerelaan;Maerelaan;Heemskerk;Heemskerk;Noord-Holland;K;106580;502845;5251114156;467395815
2006;28;M;Personenauto;1;214211010;;;5,7;RYKSWG;RYKSWG;BREDA-NOORD 17;Breda;Breda;Noord-Brabant;W;108010;403909;5162207987;4708641397
2006;47;M;Motor;4;214350014;;;1,2;Rijksweg A4;DEN RUYGEN HOEK;HOOFDDORP 3;Haarlemmermeer;Haarlemmermeer;Noord-Holland;W;109154;477152;5228046012;4715381422
2006;20;M;Personenauto;1;214397019;;;5,6;Rijksweg A9;BEVERWIJK 8;RYKSWG;Beverwijk;Beverwijk;Noord-Holland;W;107896;500197;524874595;4693715646
2006;35;M;Motor;4;214450010;;;;Heereweg;Jan van Scorelpark;Jan van Scorelpark;Bergen NH;Bergen NH;Noord-Holland;W;107332;525403;5271392585;4681794253
2006;24;M;Bromfiets;5;216226005;;;;Groningenlaan;Frieslandlaan;Koning Gust Adolfstraat;Drimmelen;Drimmelen;Noord-Brabant;W;108111;413307;5170655759;4708835288
2006;88;M;Personenauto;1;216256118;;;0;PAPENDRECHT 23;PAPENDRECHT 23;RONDWEG;Papendrecht;Papendrecht;Zuid-Holland;K;108474;428014;5183877306;4712112234
2006;60;M;Personenauto;1;216301006;;;3,3;Rijksweg A12;DE ANDEL;REEUWIJK 12;Reeuwijk;Reeuwijk;Zuid-Holland;W;109618;452155;5205584013;4725520911
2006;61;M;Fiets;2;216477047;;;11;Zuidschinkeldijk;Zuidschinkeldijk;Uitlandseweg;Zijpe;Zijpe;Noord-Holland;W;108457;538434;5283112246;469659829
2006;79;M;Brommobiel;5;218432008;;;;Meerweg;Egmondermeer;MEERWEG;Alkmaar;Alkmaar;Noord-Holland;W;109318;515819;5262797025;4712505267
2006;82;M;Voetganger;3;220198098;;;;Ds van Pellecomstraat;Hagehof;Doodlopende weg;Breda;Breda;Noord-Brabant;W;110094;399069;5157874813;4739355229
2006;9;V;Personenauto;1;220388016;;;;Nauernaseweg;Kanaalweg;Kanaaldijk;Zaanstad;Zaanstad;Noord-Holland;W;110833;494095;5243286622;4737758602
2006;38;V;Personenauto;1;220388016;;;;Nauernaseweg;Kanaalweg;Kanaaldijk;Zaanstad;Zaanstad;Noord-Holland;W;110833;494095;5243286622;4737758602
2006;69;V;Voetganger;3;221430012;;;;Heilooerdijk;Kennemerstraatweg;Kennemerstraatweg;Alkmaar;Alkmaar;Noord-Holland;K;110861;515124;5262185174;4735385647
2006;71;V;Fiets;2;221432005;;;;FRITZ CONIJNLAAN TUNNEL;MOLENPAD;Fritz Conijnlaan;Alkmaar;Alkmaar;Noord-Holland;W;110578;516226;5263173195;4731059104
2006;58;M;Fiets;2;221488001;;;;Zwarteweg;Callantsogervaart;Scheidingsvliet;Zijpe;Zijpe;Noord-Holland;W;110509;543402;5287593756;4726369465
2006;39;V;Personenauto;1;222181007;;;;Kerzelseweg;Rijsbergsebaan;Galderseweg;Alphen-Chaam;Alphen-Chaam;Noord-Brabant;W;112038;390930;5150574532;4768396338
2006;50;M;Personenauto;1;224251049;;;;Havenstraat;De Klopstraat;Doctor Langeveldplein;Sliedrecht;Sliedrecht;Zuid-Holland;W;112349;425948;5182051388;4768590043
2006;28;M;Bromfiets;5;224437070;;;;Europaboulevard;Doodlopende weg;Doodlopende weg;Alkmaar;Alkmaar;Noord-Holland;W;112362;518988;526566954;4757053086
2006;87;M;Fiets;2;227252109;;;;Thorbeckelaan;Nachtegaallaan;Hoepel;Sliedrecht;Sliedrecht;Zuid-Holland;W;113971;426163;5182256794;4792088866
2006;81;V;Fiets;2;227402080;;;;Kerkstraat;Kerkstraat;Provincialeweg;Zaanstad;Zaanstad;Noord-Holland;K;113578;501245;5249733744;4777234075
2006;56;M;Personenauto;1;227414001;;;4;Provincialeweg;Kogerpolder;Kogerpolder;Graft-De Rijp;Graft-De Rijp;Noord-Holland;W;113852;507512;5255367877;4780495169
2006;14;M;Fiets;2;227440014;;;;Vronermeerweg;Daalmeerpad;Nauertogt;Langedijk;Langedijk;Noord-Holland;W;114183;520644;5267171672;4783760164
2006;20;M;Fiets;2;228203156;;;;Kapittelweg;Kapittelweg;Nieuwe Kadijk;Breda;Breda;Noord-Brabant;K;114384;401557;516014373;480095375
2006;58;M;Personenauto;1;228363013;;;;ELZENPAD;Loevesteinse Randweg;Doodlopende weg;Haarlemmermeer;Haarlemmermeer;Noord-Holland;W;114066;481880;5232333919;47867835
2006;35;M;Motor;4;229349022;;;;Legmeerdijk;Randweg;Legmeerdijk;Aalsmeer;Aalsmeer;Noord-Holland;W;114776;475194;5226330239;4797994319
2006;56;V;Personenauto;1;230445005;;;;Westelijke Randweg;Geestweg;Pieter Zeemanweg;Langedijk;Langedijk;Noord-Holland;W;115470;522593;5268932652;4802553426
2006;23;M;Personenauto;1;230495012;;;11,3;Rijksweg;Rijksweg;KOOIJBUURT;Den Helder;Den Helder;Noord-Holland;W;115136;547746;5291533363;4794562145
2006;38;M;Voetganger;3;231219043;;;9,8;STEELHOVEN;STEELHOVEN;STEELHOVEN;Oosterhout;Oosterhout;Noord-Brabant;W;115985;409731;5167502027;4823147491
2006;80;M;Fiets;2;232375020;;;;Slotermeerlaan;Albert Verweystraat;H Roland Holststr;Amsterdam;Amsterdam;Noord-Holland;W;116362;487794;5237665591;4819780423
2006;62;V;Fiets;2;232394093;;;;Dr H G Scholtenstraat;Dr H G Scholtenstraat;Jonge Abraham;Zaanstad;Zaanstad;Noord-Holland;K;116382;497415;5246312237;4818965721
2006;19;M;Personenauto;1;233193009;;;;Gilzeweg;Woestenbergseweg;BAVEL 13;Breda;Breda;Noord-Brabant;W;117301;396694;5155793087;4843579395
2006;62;V;Fiets;2;234432009;;;13,4;Huijgendijk;Dorpsstraat;Huijgendijk;Schermer;Schermer;Noord-Holland;W;117897;516258;5263256707;4839157375
2006;35;M;Personenauto;1;234444026;;;5;Westerweg;Westerweg;Westerweg;Heerhugowaard;Heerhugowaard;Noord-Holland;W;117142;522748;5269083837;4827263525
2006;56;M;Fiets;2;234446030;;;;Hasselaarsweg;Hasselaarsweg;Pannekeetweg;Heerhugowaard;Heerhugowaard;Noord-Holland;K;117251;523371;5269644457;4828804458
2006;17;M;Motor;4;235373032;;;;Piet Mondriaanstraat;Jan Mankesstraat;Willem Nakkenstraat;Amsterdam;Amsterdam;Noord-Holland;W;117624;486587;523658957;4838447115
2006;18;M;Personenauto;1;235390071;;;;Koningsgeelstraat;Koningsgeelstraat;Vermiljoenweg;Zaanstad;Zaanstad;Noord-Holland;K;117605;495215;5244343569;4837206415
2006;62;M;Snorfiets;5;235440038;;;;Erasmuslaan;Erasmussingel;Potgieterstraat;Heerhugowaard;Heerhugowaard;Noord-Holland;K;117788;520272;5266863212;4837096423
2006;55;M;Bestelauto;5;235449002;;;;Noordscharwouderpldrwg;Schoutenbosweg;Zuiderbosweg;Heerhugowaard;Heerhugowaard;Noord-Holland;W;117680;524339;5270517316;4835040781
2006;13;V;Fiets;2;236262027;;;;DAMSEWEG;Damseweg;Heideweg;Giessenlanden;Giessenlanden;Zuid-Holland;W;118445;430896;5186541938;4856479074
2006;59;V;Personenauto;1;236319001;;;;Milandweg;Rondweg;Nespad;Woerden;Woerden;Utrecht;W;118419;459922;5212629859;4853002691
2006;55;M;Fiets;2;236374082;;;;Jan van Galenstraat;Jan van Galenstraat;Orteliuskade;Amsterdam;Amsterdam;Noord-Holland;K;118194;487315;5237247692;4846735812
2006;65;M;Personenauto;1;237366070;;;2;Amstelveenseweg;Amstelveenseweg;Amstelveenseweg;Amsterdam;Amsterdam;Noord-Holland;K;118911;483384;523371955;4857685766
2006;80;V;Voetganger;3;237367018;;;;Amstelveenseweg;OUD ZUID S108;Fred. Roeskestraat;Amsterdam;Amsterdam;Noord-Holland;W;118894;483708;5234010627;4857401592
2006;48;M;Fiets;2;237369018;;;;Amstelveenseweg;Amstelveenseweg;Koninginneweg;Amsterdam;Amsterdam;Noord-Holland;K;118848;484979;5235152611;4856590088
2006;45;M;Personenauto;1;237444001;;;;Middenweg;Middenweg;Hasselaarsweg;Heerhugowaard;Heerhugowaard;Noord-Holland;W;118716;522851;5269187126;4850531586
2006;17;M;Personenauto;1;238195002;;;;Lijndonk;Gagelstraat;Raakeindse Kerkweg;Gilze en Rijen;Gilze en Rijen;Noord-Brabant;W;119783;397596;5156619931;4879277945
2006;9;V;Fiets;2;238326008;;;;Lange Meentweg;Woerdense Verlaat;Amstelkade;Nieuwkoop;Nieuwkoop;Zuid-Holland;W;119423;463075;5215470215;486733392
2006;34;M;Personenauto;1;238435001;;;;Rustenburgerweg;Korteweg;Oostdijk;Heerhugowaard;Heerhugowaard;Noord-Holland;W;119679;517079;526400636;48653907
2006;29;M;Personenauto;1;239218012;;;1,7;RYKSWG;Rijksweg A27;KP HOOIPOLDER;Geertruidenberg;Geertruidenberg;Noord-Brabant;W;119904;409430;5167257403;4879834031
2006;45;M;Personenauto;1;239218012;;;1,7;RYKSWG;Rijksweg A27;KP HOOIPOLDER;Geertruidenberg;Geertruidenberg;Noord-Brabant;W;119904;409430;5167257403;4879834031
2006;10;M;Voetganger;3;239309027;;;;Jasmijnlaan;Eikenlaan;Elzenlaan;Woerden;Woerden;Utrecht;W;119631;454894;5208118724;4871223009
2006;18;V;Fiets;2;239361004;;;;Beneluxbaan;Beneluxbaan;Straat van Messina;Amstelveen;Amstelveen;Noord-Holland;K;119901;480556;5231184338;4872505686
2006;57;V;Personenauto;1;239362088;;;;Beneluxbaan;Beneluxbaan;Rembrandtweg;Amstelveen;Amstelveen;Noord-Holland;K;119764;481013;5231594185;4870448997
2006;79;M;Personenauto;1;239362088;;;;Beneluxbaan;Beneluxbaan;Rembrandtweg;Amstelveen;Amstelveen;Noord-Holland;K;119764;481013;5231594185;4870448997
2006;14;V;Voetganger;3;239362105;;;;Beneluxbaan;Beneluxbaan;Rembrandtweg;Amstelveen;Amstelveen;Noord-Holland;K;119784;481017;5231597908;4870741878
2006;65;V;Fiets;2;239368123;;;;Olympiaplein;Olympiaplein;Parnassusweg;Amsterdam;Amsterdam;Noord-Holland;K;119562;484389;5234627012;4867131413
2006;44;M;Voetganger;3;239375083;;;;Centrale Markthallen;Jan van Galenstraat;Jan van Galenstraat;Amsterdam;Amsterdam;Noord-Holland;W;119678;487674;5237580082;4868488623
2006;39;M;Motor;4;240368015;;;;Stadionweg;Schubertstraat;Diepenbrockstraat;Amsterdam;Amsterdam;Noord-Holland;W;120370;484462;5234697771;4878981306
2006;38;M;Fiets;2;241373017;;;;0026 BRUG;Herengracht;Herengracht;Amsterdam;Amsterdam;Noord-Holland;K;120933;486885;5236878916;4886998026
2006;42;V;Voetganger;3;241375002;;;;0054 BRUG;Keizersgracht;Herenstraat;Amsterdam;Amsterdam;Noord-Holland;W;121001;487856;5237752003;4887898191
2006;85;M;Fiets;2;241384108;;;;Kometensingel;Neptunusplein;Neptunusstraat;Amsterdam;Amsterdam;Noord-Holland;W;120662;492171;5241627886;4882478375
2006;42;M;Personenauto;1;241450002;;;1,3;A C de Graafweg;Schapenweg;LANGEREIS;Heerhugowaard;Heerhugowaard;Noord-Holland;W;121492;524646;5270818034;4891407573
2006;37;M;Personenauto;1;241459002;;;;Hartweg;Oosterweg;Hartweg;Niedorp;Niedorp;Noord-Holland;W;120809;529642;5275303456;4880784108
2006;34;M;Trekker;5;243192005;;;5;RAAKEIND;RAAKEIND;RAAKEIND;Gilze en Rijen;Gilze en Rijen;Noord-Brabant;W;121905;396243;5155416704;4910009637
2006;0;M;Fiets;2;243373032;;;;Kloveniersburgwal;Kloveniersburgwal;Staalstraat;Amsterdam;Amsterdam;Noord-Holland;K;121582;486827;5236830778;489653273
2006;34;V;Voetganger;3;244282003;;;;M A Reinaldaweg;M A Reinaldaweg;M A Reinaldaweg;Lopik;Lopik;Utrecht;W;122837;441853;5196417188;4919217921
2006;39;M;Personenauto;1;244381041;;;;Buiksloterdijk;Metaalbewerkerweg;Vikingpad;Amsterdam;Amsterdam;Noord-Holland;W;122075;490769;5240376542;4903384628
2006;22;M;Motor;4;245207006;;;;Rijensestraatweg;Dunantstraat;Sportlaan;Dongen;Dongen;Noord-Brabant;W;122885;403946;5162346105;4923432583
2006;62;V;Fiets;2;246377119;;;;Havikslaan;Meeuwenlaan;Meeuwenlaan;Amsterdam;Amsterdam;Noord-Holland;K;123010;488656;5238483062;4917325003
2006;82;M;Personenauto;1;246467006;;;;Groetweg;Schagerweg;Schagerweg;Wieringermeer;Wieringermeer;Noord-Holland;K;123267;533990;5279225699;4916770413
2006;46;M;Bromfiets;5;247247041;;;3,2;WERKENDAM 23;Tol;WERKENDAM 23;Werkendam;Werkendam;Noord-Brabant;W;123548;423777;518017444;4931212548
2006;58;M;Motor;4;247282017;;;;Lekdijk West;Lekdijk West;Tiendweg;Lopik;Lopik;Utrecht;K;123511;441046;519569572;4929098624
2006;20;M;Motor;4;247366014;;;;Duivendrechtsekade;H.J.E. Wenckebachweg;H.J.E. Wenckebachweg;Amsterdam;Amsterdam;Noord-Holland;K;123724;483283;5233658274;4928311887
2006;72;M;Fiets;2;247371125;;;;Linnaeusstraat;Linnaeusstraat;Polderweg;Amsterdam;Amsterdam;Noord-Holland;K;123659;485585;5235726797;492714381
2006;70;M;Fiets;2;247373046;;;;Czaar Peterstraat;Czaar Peterstraat;Eerste Coehoornstraat;Amsterdam;Amsterdam;Noord-Holland;K;123626;486808;5236825761;4926545289
2006;83;V;Voetganger;3;248372136;;;;Insulindeweg;Halmaheirastraat;Molukkenstraat;Amsterdam;Amsterdam;Noord-Holland;W;124488;486068;5236165554;493926867
2006;61;M;Personenauto;1;249191017;;;4,7;GILZE 12;Langenbergseweg;Langenbergseweg;Gilze en Rijen;Gilze en Rijen;Noord-Brabant;K;124880;395839;5155070298;4952939207
2006;61;V;Personenauto;1;249191017;;;4,7;GILZE 12;Langenbergseweg;Langenbergseweg;Gilze en Rijen;Gilze en Rijen;Noord-Brabant;K;124880;395839;5155070298;4952939207
2006;77;V;Fiets;2;249292016;;;;BENEDENEIND BRG 362 297;Benedeneind Noordzijde;Benedeneind Noordzijde;Lopik;Lopik;Utrecht;K;124810;446176;5200313752;4947544415
2006;37;M;Personenauto;1;249313012;;;;Leidsestraatweg;Leidsestraatweg;Leidsestraatweg;Woerden;Woerden;Utrecht;W;124835;456274;5209389837;494701712
2006;8;M;Personenauto;1;249382109;;;0,4;Nieuwe Leeuwarderweg;Nieuwe Leeuwarderweg;Nieuwe Leeuwarderweg;Amsterdam;Amsterdam;Noord-Holland;K;124635;491326;5240891901;4940951247
2006;67;V;Fiets;2;249491052;;;1,4;Koningsweg;Koningsweg;RYKSWG;Wieringen;Wieringen;Noord-Holland;K;124866;545763;5289814423;493939249
2006;10;M;Fiets;2;250405230;;;;Purmerenderweg;Zuiddijk;Zuiddijk;Beemster;Beemster;Noord-Holland;K;125027;502879;5251276947;4945676875
2006;23;M;Personenauto;1;250411001;;;2,2;Rijksweg A7;PURMEREND-NOORD 6;KRUISOORD;Beemster;Beemster;Noord-Holland;W;127029;509856;5257557813;497458137
2006;74;M;Personenauto;1;251179001;;;1,4;Goedentijd;Kelbaan;Reitheining;Alphen-Chaam;Alphen-Chaam;Noord-Brabant;W;125671;389791;514963828;4964848649
2006;39;V;Personenauto;1;251280026;;;;Broekseweg;Hazelaarlaan;Reigersdreef;Zederik;Zederik;Zuid-Holland;W;126166;439769;519456236;4967829932
2006;26;M;Personenauto;1;251414001;;;2,3;Rijksweg A7;MIDDELSLOOT;RYKSWG;Beemster;Beemster;Noord-Holland;W;127212;510209;5257875988;4977251389
2006;41;V;Personenauto;1;252190002;;;;Tilburgsebaan;Vossenberg;TILBURGSEBAAN;Gilze en Rijen;Gilze en Rijen;Noord-Brabant;W;126331;395289;5154583521;4973903791
2006;16;M;Personenauto;1;252349019;;;;WEG PAR AAN RYKSWG;WEG PAR AAN RYKSWG;Winkeldijk;Abcoude;Abcoude;Utrecht;K;126119;474790;5226038301;4964178285
2006;38;V;Personenauto;1;252447003;;;;Spanbroekerweg;Toevlucht;t War;Opmeer;Opmeer;Noord-Holland;W;126763;523175;526952602;4969522955
2006;22;M;Bromfiets;5;253369001;;;;Wulp;Bonte Kraai;Tureluurweg;Diemen;Diemen;Noord-Holland;W;126969;484771;523501311;4975798474
2006;65;M;Personenauto;1;253493175;;;1,6;Lonjeweg;RYKSWG;RYKSWG;Wieringen;Wieringen;Noord-Holland;K;126971;546683;5290652477;4970594632
2006;84;M;Fiets;2;257329026;;;;Zandpad;Brugstraat;Proostdijweg;Breukelen;Breukelen;Utrecht;W;128797;465628;5217817193;5004111283
2006;42;V;Personenauto;1;258416001;;;49,4;Provinciale Weg;Westerweg;Smalvenweg;Zeevang;Zeevang;Noord-Holland;W;129939;507136;5255127475;5017713151
2006;35;M;Personenauto;1;258470052;;;5;MIDDENMEER 12;Alkmaarseweg;MIDDENMEER 12;Wieringermeer;Wieringermeer;Noord-Holland;W;129405;535490;5280606113;5007646042
2006;84;M;Voetganger;3;262196100;;;;Baden Powelllaan;Indigolaan;Taxandriebaan;Tilburg;Tilburg;Noord-Brabant;W;131184;398245;5157263158;5043663342
2006;51;M;Voetganger;3;264306034;;;5,7;KP.OUDENRIJN RING UTR. - WEST;RYKSWG;Knooppunt Oudenrijn;Utrecht;Utrecht;Utrecht;W;132411;453389;5206832924;5057759726
2006;43;M;Snorfiets;5;264310035;;;;Groenedijk;Groenedijk;Klifrakplantsoen;Utrecht;Utrecht;Utrecht;K;132449;455471;5208704364;5058176335
2006;65;M;Fiets;2;265196074;;;;Lage Witsiebaan;Nassauplein;Ringbaan West;Tilburg;Tilburg;Noord-Brabant;K;132742;398279;5157300105;5066134491
2006;40;M;Bestelauto;5;265363011;;;;Weesperbinnenweg;Weesperweg;Weesperweg;Muiden;Muiden;Noord-Holland;K;132788;481648;5232232916;5061407347
2006;65;M;Voetganger;3;266198159;;;;Heikantlaan;Heikantlaan;Mozartpad;Tilburg;Tilburg;Noord-Brabant;K;133449;399369;5158282605;5076265582
2006;25;M;Personenauto;1;266201013;;;;Midden-Brabantweg;Midden-Brabantweg;Midden-Brabantweg;Tilburg;Tilburg;Noord-Brabant;W;133116;401035;5159778796;5071356953
2006;35;M;Personenauto;1;266202012;;;;Burg Letschertweg;Loonsche Heideweg;Vossenbergseweg;Tilburg;Tilburg;Noord-Brabant;W;132204;400702;5159475853;5058216255
2006;55;V;Personenauto;1;266313061;;;6,1;Rijksweg A2;OOG IN AL 7;CENTRUM JAARBEURS 8;Utrecht;Utrecht;Utrecht;W;133606;455944;5209134084;5075027453
2006;57;M;Bestelauto;5;267190096;;;;Ringbaan Zuid;Ringbaan Zuid;Stappegoorweg;Tilburg;Tilburg;Noord-Brabant;K;133513;395051;515440162;5077453764
2006;23;M;Personenauto;1;267281003;;;;Achterkade;Polderweg;Groenekade;Vianen;Vianen;Utrecht;W;134809;440702;519543906;5093480331
2006;37;V;Personenauto;1;267305028;;;5,8;RYKSWG;Knooppunt Oudenrijn;Knooppunt Oudenrijn;Utrecht;Utrecht;Utrecht;W;133910;452825;5206331912;5079656031
2006;22;M;Motor;4;267450023;;;;SELLECUM;Midwouder Dorpsstraat;Gouwtje;Medemblik;Medemblik;Noord-Holland;W;133651;524794;5271012375;5071304056
2006;78;M;Snorfiets;5;267462035;;;;Almersdorperweg;Almersdorperweg;WESTERZEEDIJK;Medemblik;Medemblik;Noord-Holland;K;133552;531141;527671584;5069426338
2006;60;M;Motor;4;267503002;;;7,5;Afsluitdijk;Afsluitdijk;Afsluitdijk;Wieringen;Wieringen;Noord-Holland;W;134136;551736;5295225621;5076767507
2006;71;M;Fiets;2;268222061;;;;Groen van Prinstererlaan;Groen van Prinstererlaan;Mr Goeman Borgesiusstr;Waalwijk;Waalwijk;Noord-Brabant;K;134025;411471;516916259;5083848739
2006;53;M;Personenauto;1;268305025;;;5,9;RYKSWG;Knooppunt Oudenrijn;KP LUNETTEN;Utrecht;Utrecht;Utrecht;W;134578;452626;5206155554;5089408984
2006;80;V;Voetganger;3;269309032;;;;Admiraal Helfrichlaan;Admiraal Helfrichlaan;Van Vollenhovenlaan;Utrecht;Utrecht;Utrecht;K;134864;454636;520796318;5093460841
2006;49;V;Voetganger;3;269309085;;;;Weg der Verenigde Naties;Weg der Verenigde Naties;Gershwinlaan;Utrecht;Utrecht;Utrecht;W;134951;454993;5208284365;5094708998
2006;21;M;Motor;4;270189026;;;;Prof van Buchemlaan;Oude Hilvarenbeekseweg;Prof van Buchemlaan;Tilburg;Tilburg;Noord-Brabant;W;135148;394666;5154061571;510104475
2006;26;M;Personenauto;1;271160003;;;;Poppelsedijk;Buitendijk;Twisseltsebaan;Reusel-De Mierden;Reusel-De Mierden;Noord-Brabant;W;136365;379804;5140706914;5119373827
2006;74;M;Fiets;2;272316185;;;;Rhonedreef;Seinedreef;Zamenhofdreef;Utrecht;Utrecht;Utrecht;K;136242;458234;5211201877;5113364832
2006;22;M;Personenauto;1;272438003;;;;Zuiderdracht;Gildenweg;ZUIDERDRACHT;Drechterland;Drechterland;Noord-Holland;W;136527;518764;5265603836;5114196555
2006;62;M;Fiets;2;273231036;;;;Heesbeenseweg;Provincialeweg;Provincialeweg;Heusden;Heusden;Noord-Brabant;K;136640;415550;5172838139;5121452719
2006;35;M;Personenauto;1;273302056;;;;Houtenseweg;Houtenseweg;Laagravenseweg;Nieuwegein;Nieuwegein;Utrecht;K;136544;451008;5204708193;511816433
2006;22;M;Motor;4;273316057;;;;Moezeldreef;Margaretha van Parmadr;Donaudreef;Utrecht;Utrecht;Utrecht;W;136974;458290;5211254642;5124047857
2006;56;V;Fiets;2;275177057;;;;Blazoen;Schuttersweg;Kornet;Hilvarenbeek;Hilvarenbeek;Noord-Brabant;W;137762;388961;5148942214;5139003864
2006;23;M;Personenauto;1;275303036;;;7,1;KP LUNETTEN;KP LUNETTEN;KP LUNETTEN;Utrecht;Utrecht;Utrecht;W;138136;452052;5205651613;5141319679
2006;65;M;Voetganger;3;275312052;;;;Biltstraat;Maliestraat;Oorsprongpark;Utrecht;Utrecht;Utrecht;W;137807;456397;5209555877;5136303919
2006;40;V;Personenauto;1;275377021;;;;Oostvaardersdijk;Oostvaardersdijk;Pampushavenweg;Almere;Almere;Flevoland;K;137938;488619;523851651;5136591197
2006;56;M;Motor;4;276197108;;;1,8;BERKEL-ENSCHOT;Bosscheweg;Bosscheweg;Tilburg;Tilburg;Noord-Brabant;K;138157;398611;5157617361;5144228021
2006;44;V;Motor;4;276303042;;;7,1;RYKSWG;RYKSWG;RYKSWG;Utrecht;Utrecht;Utrecht;W;138356;451885;5205502178;514453547
2006;17;M;Bromfiets;5;276339045;;;;Kerkelandenlaan;Kerkelandenlaan;Oscar Romerolaan;Hilversum;Hilversum;Noord-Holland;K;138096;469522;5221353334;5139868662
2006;18;M;Personenauto;1;276437012;;;;Blokdijk;Hemweg;Provincialeweg;Drechterland;Drechterland;Noord-Holland;W;138957;519054;5265872156;5150094654
2006;21;M;Personenauto;1;276437012;;;;Blokdijk;Hemweg;Provincialeweg;Drechterland;Drechterland;Noord-Holland;W;138957;519054;5265872156;5150094654
2006;41;M;Vrachtauto;5;277303008;;;6,3;KP LUNETTEN;KP LUNETTEN;KP LUNETTEN;Utrecht;Utrecht;Utrecht;W;138717;452071;5205670427;5149789904
